id,title,release_date,origin_country,original_language,runtime,vote_average,vote_count,popularity,genre_ids,production_company_ids
631703,Zulu Comedy Festival: De håndplukkede,2019-09-03,['DK'],da,0,4.0,1,1.1386,[35],[95778]
629158,Mount Everest,2019-09-09,['DK'],da,17,0.0,0,0.0286,[],[]
705439,Himmelknald,2019-09-16,['DK'],da,0,0.0,0,0.6429,[],[]
708974,World of Content,2019-09-18,['DK'],da,0,0.0,0,0.5527,[],[94333]
706485,Pinkie's Funeral,2019-09-18,['DK'],da,26,0.0,0,0.3544,"[35, 18]","[94333, 235]"
705052,Et tårn af to,2019-09-18,['DK'],da,0,0.0,0,0.144,[],"[94333, 45461]"
704679,En flirt,2019-09-18,['DK'],da,43,0.0,0,0.0859,[18],[94333]
802110,Hedtoft,2019-09-19,['DK'],da,13,7.0,1,0.0,[99],[117687]
705842,Crocodile Tears,2019-09-19,['DK'],da,30,0.0,0,0.7596,[],"[94333, 143140]"
629952,Photographer of War,2019-09-19,['DK'],da,78,6.7,3,0.1016,[99],[88293]
603094,Monty and the Street Party,2019-09-19,['DK'],da,80,6.3,10,2.4498,"[16, 35]",[131710]
734112,Creeps,2019-09-27,['DK'],da,15,0.0,0,0.9695,[14],[17718]
725477,Homage to Airway,2019-09-27,['DK'],da,12,0.0,0,0.0143,[16],[]
633054,Natasha Brock - Psyclus,2019-09-27,['DK'],da,60,6.0,1,0.4985,[35],[]
622124,Hunting Season,2019-10-03,['DK'],da,90,4.1,10,0.2063,[35],[235]
592397,Gooseboy,2019-10-03,['DK'],da,87,5.3,6,0.8451,"[12, 10751, 35]",[6181]
1366936,Sydafrikas beskidte guld,2019-10-04,['DK'],da,0,0.0,0,0.0,[],[]
686937,Clay Theory,2019-10-04,['DK'],da,18,0.0,0,0.0,[99],[]
631948,Fat Front,2019-10-10,['DK'],da,88,5.2,5,0.3855,[99],"[135791, 31000, 101464]"
571655,Valhalla,2019-10-10,['DK'],da,105,5.3,133,2.6208,"[12, 14]","[64293, 143164, 37251, 143165, 94775, 73879, 5403, 118, 119, 73539, 12477]"
671862,Cirkus Summarum 2019,2019-10-12,['DK'],da,0,0.0,0,0.5547,"[10751, 10402]",[]
722278,Solstråle,2019-10-16,['DK'],da,29,0.0,0,0.3976,[],[117712]
925210,Kina,2019-10-17,['DK'],da,32,0.0,0,0.3686,[],[25220]
631878,You Before Me,2019-10-24,['DK'],da,54,0.0,0,0.143,[99],[134541]
755201,Vægge af beton,2019-10-26,['DK'],da,29,9.8,2,1.4591,[],"[48069, 26398, 134541, 76]"
644212,Before Bloom,2019-10-26,['DK'],da,30,2.0,1,0.2093,[],[]
697558,De lystsyge,2019-10-28,['DK'],da,26,0.0,0,1.0404,[],[]
714932,It Takes a Family,2019-10-29,['DK'],da,59,8.0,1,0.2464,[99],"[128701, 16498]"
611066,Hugo & Holger,2019-10-29,['DK'],da,0,0.0,0,0.2955,[16],"[118, 138646]"
622129,Collision,2019-10-31,['DK'],da,112,6.1,8,0.854,[18],[95152]
726187,Blurred Vision,2019-11-01,['DK'],da,82,5.0,5,1.3046,"[18, 53]",[137460]
697818,Bird Boy,2019-11-01,['DK'],da,22,0.0,0,2.1686,[99],[74798]
649534,Ferda,2019-11-02,['DK'],da,40,0.0,0,0.0,[99],[]
713480,Eriks krig,2019-11-03,['DK'],da,17,0.0,0,0.5516,[],"[8666, 17718]"
523528,Ninna,2019-11-07,['DK'],da,90,9.2,4,1.0129,"[35, 18]","[5611, 131577]"
1158395,Jealousy,2019-11-09,['DK'],da,13,0.0,0,0.6794,"[18, 35]",[]
714704,Bunny,2019-11-11,['DK'],da,21,0.0,0,0.5356,[35],[17718]
1019314,Rasmus Vender Hjem,2019-11-12,['DK'],da,0,0.0,0,0.0,[35],[]
632478,Uncle,2019-11-14,['DK'],da,106,7.5,21,0.2327,[18],[131693]
756524,Victim of Love,2019-11-16,['DK'],da,95,10.0,1,0.8301,"[27, 53]",[142338]
756406,Dad's Divorce,2019-11-16,['DK'],da,8,0.0,0,0.7782,[35],[175264]
662310,None Shall Sleep,2019-11-16,['DK'],da,87,5.8,5,0.3886,"[53, 27]",[128840]
649594,Adam & Noah: Klogskab,2019-11-17,['DK'],da,89,6.0,1,0.9496,[35],[156967]
936842,DM i standup 2019,2019-11-20,['DK'],da,0,0.0,0,0.0071,[35],[169631]
652377,Martin Nørgaard: Hygge,2019-11-20,['DK'],da,85,0.0,0,0.3979,[35],[]
538715,Exit Plan,2019-11-21,"['DK', 'FR', 'NO', 'SE', 'DE']",da,90,6.1,91,2.3862,"[9648, 53, 18]","[88231, 21979, 2801, 14758, 102874, 201246, 119, 2999, 4606, 587, 118, 16551, 2302, 850, 851, 139780, 201247, 2068]"
662765,Slanging,2019-11-22,['DK'],da,14,0.0,0,2.2623,[80],[]
653312,Winter Journey,2019-11-23,"['DK', 'DE']",da,89,8.0,2,1.3901,"[18, 36]","[16844, 107390, 7201]"
818837,Ukiutoqqami Pilluaritsi,2019-11-26,['DK'],da,83,0.0,0,0.4579,[35],[152763]
660333,Annika Aakjær - ENEBARN,2019-11-27,['DK'],da,81,4.0,1,0.7021,"[10402, 35]",[108729]
652328,Anders Matthesen - Anden bringer ud,2019-11-30,['DK'],da,120,7.3,3,0.6478,[35],"[125943, 12285]"
652720,Lasse Rimmer: Færre end 3,2019-12-01,['DK'],da,87,0.0,0,0.1165,[35],"[3229, 108729]"
714299,I Dare You,2019-12-09,['DK'],da,8,0.0,0,0.0143,[],[128563]
622968,Resin,2019-12-12,['DK'],da,92,5.2,6,0.6848,[53],"[64935, 76]"
565394,Where Are You?,2019-12-13,['DK'],da,0,10.0,1,0.0607,[18],[109619]
705852,Lidt endnu,2019-12-14,['DK'],da,19,0.0,0,0.3682,[],[]
1277327,Stævnet for porno,2019-12-16,['DK'],da,0,0.0,0,0.0,[99],[]
684796,Heino What You Did Last Summer,2019-12-16,['DK'],da,60,0.0,0,1.3071,[35],[244166]
519464,Psychosia,2019-12-19,['DK'],da,87,6.3,11,1.2891,[18],"[103594, 79811]"
749900,Jakob Svendsen: Næste(n)kærlig,2019-12-21,['DK'],da,0,0.0,0,0.0239,[35],[]
715071,Matchfix,2019-12-23,['DK'],da,10,0.0,0,0.0789,[],[]
662892,Annika Aakjær med Humor og Håb,2019-12-23,['DK'],da,58,0.0,0,0.0214,"[10402, 35, 99]",[]
1077045,Niels Roos - Manden de kaldte Niarn,2019-12-25,['DK'],da,0,0.0,0,0.1157,"[35, 10402]",[]
706756,Den anden Dirch,2019-12-27,['DK'],da,50,0.0,0,1.6055,[99],"[107390, 758]"
1079272,Spandex,2019-12-30,['DK'],da,23,1.0,1,0.0518,[35],[]
904686,Soy No Soy,2019-12-30,['DK'],da,19,0.0,0,0.9329,"[35, 53]",[8666]
667156,Zirkus Nemo,2019-12-31,['DK'],da,0,0.0,0,0.1311,[35],[]
1389683,Den gamle mand og skoven,2020-01-01,['DK'],da,0,0.0,0,0.0256,"[99, 10770]",[119]
1275299,"Badabing og Bang - Hurra, årtiet er slut!",2020-01-01,['DK'],da,0,0.0,0,0.0071,[99],[119]
1176704,Stime,2020-01-01,['DK'],da,10,0.0,0,0.4993,[18],[166089]
660040,Grin til gavn 2019,2020-01-01,['DK'],da,0,6.0,1,1.2027,[35],[20632]
661167,Et langsomt mord,2020-01-03,['DK'],da,0,0.0,0,0.0071,[99],[639]
724602,Udkant,2020-01-06,['DK'],da,18,0.0,0,0.5988,[],[]
639514,Into the Darkness,2020-01-09,['DK'],da,152,6.1,42,0.6956,"[18, 10752, 36]",[67574]
663692,Lars Hjortshøj: Plan B,2020-01-13,['DK'],da,0,0.0,0,0.3534,[35],[]
703822,City singler - Gammel vin på nye tasker,2020-01-16,['DK'],da,0,0.0,0,0.4101,[35],[]
1277121,Vores krig - En kærlighedshistorie,2020-01-20,['DK'],da,0,0.0,0,0.0143,[99],[5563]
724622,Whitehats,2020-01-27,['DK'],da,16,0.0,0,0.2239,[],[]
655713,Klovn the Final,2020-01-30,['DK'],da,93,5.675,20,3.0079,[35],[63596]
668755,"Thomas Warberg: Perfektion, overskud og andre lorteord",2020-02-01,['DK'],da,71,8.0,2,0.0071,[35],[156967]
1055311,Kødsår,2020-02-03,['DK'],da,23,0.0,0,0.0362,[99],[]
1277320,Britain's Most Expensive Home: Building for a Billionaire,2020-02-05,['DK'],da,0,0.0,0,0.0536,[99],[]
666799,Lombardi trofæet besøger Danmark,2020-02-05,['DK'],da,0,0.0,0,0.0256,[],[]
586742,Dreambuilders,2020-02-06,['DK'],da,81,7.5,171,1.0227,"[16, 12, 10751]","[124884, 124886, 124887]"
1451350,Narkofilm,2020-02-11,['DK'],da,0,10.0,1,0.0771,[18],[]
790418,Sabrinas Blog,2020-02-12,['DK'],da,29,0.0,0,0.0,[],[]
571687,A Perfectly Normal Family,2020-02-20,['DK'],da,93,6.717,46,0.3955,[18],"[235, 115116]"
666097,Babydyke,2020-02-21,['DK'],da,19,3.5,2,0.4214,[],[]
682633,Anders Matthesen - Anden taler ud,2020-02-24,['DK'],da,0,9.0,4,2.0099,"[99, 35]",[12285]
547066,The Shamer's Daughter 2: The Serpent Gift,2020-02-28,['DK'],da,103,6.5,71,2.1307,"[12, 14]","[39211, 56049, 9111]"
686224,Uffe Holm: InstaChamp,2020-03-01,['DK'],da,0,0.0,0,0.17,[35],[3229]
684280,Gifts of Chance – a film about Jørgen Leth,2020-03-01,['DK'],da,80,0.0,0,0.0286,[],[]
1384516,Mads de Krak - Drengestreger,2020-03-02,['DK'],da,44,0.0,0,0.1319,[35],"[244166, 159987]"
652990,The Deer House,2020-03-02,['DK'],da,90,9.5,1,0.2989,[27],[49865]
1451892,Grand Finale,2020-03-05,['DK'],da,0,0.0,0,0.0432,"[18, 10751]",[]
655297,The Day We Died,2020-03-05,['DK'],da,106,5.5,13,1.1599,"[18, 36]","[95149, 119, 118, 7843]"
788965,Margrethe II - Hele Danmarks Dronning,2020-03-12,['DK'],da,0,0.0,0,0.3306,[99],[119]
708946,Undskyld er der ik’ noget signal her?,2020-03-16,['DK'],da,21,0.0,0,0.0143,[18],[117712]
566960,Bakerman,2020-03-17,['DK'],da,84,6.0,1,0.7439,"[53, 18, 80]","[112010, 112011, 112012, 164066]"
687002,The Attack - The Copenhagen Shootings,2020-03-18,['DK'],da,118,8.5,4,0.0143,[99],"[29062, 119, 2999, 109843, 13668]"
686990,The Nannies,2020-03-18,['DK'],da,22,0.0,0,0.0,[99],[]
686984,Dare To Do Whatever,2020-03-18,['DK'],da,74,0.0,0,0.0214,[99],[16439]
686981,Gaden,2020-03-18,['DK'],da,90,0.0,0,0.0143,[99],[]
686876,Silence and Swords,2020-03-18,['DK'],da,103,1.0,1,0.0,[99],[]
686775,The Garden of Calabria,2020-03-18,['DK'],da,20,0.0,0,0.0,[99],[]
686592,Show Dancer,2020-03-18,['DK'],da,77,2.0,1,0.5546,[99],[84295]
686048,Being Eriko,2020-03-18,['DK'],da,73,0.0,0,0.1513,[99],"[71793, 100110]"
685613,A Writer Named Tove,2020-03-18,['DK'],da,38,8.0,1,0.0646,"[99, 16]",[]
679679,Long Live Love,2020-03-20,['DK'],da,79,0.0,0,0.1094,[99],"[16439, 118, 758]"
1461259,Samsara,2020-03-23,['DK'],da,0,0.0,0,0.0214,[18],[230963]
684901,Journey to Utopia,2020-03-24,['DK'],da,89,0.0,0,0.0214,[99],[]
1019313,Simon Væver: Live Fra Teatret Svalegangen,2020-03-27,['DK'],da,0,0.0,0,0.0596,[35],[]
717941,Ren som sne,2020-03-30,['DK'],da,0,0.0,0,0.0912,[],[]
716660,Rejedrengen,2020-03-30,['DK'],da,0,0.0,0,0.1697,[],[127676]
1019319,Ghaith Kashkul: Kashkuls comedy special,2020-04-02,['DK'],da,0,0.0,0,0.0239,[35],[]
718266,Skt. Clemens,2020-04-06,['DK'],da,11,0.0,0,0.0071,"[27, 53]",[]
736958,Bonaparte,2020-04-18,['DK'],da,13,0.0,0,0.0143,[],[]
1061064,Building Happiness,2020-04-23,['DK'],da,58,0.0,0,0.8148,[99],"[94657, 210176]"
724578,Tunge skuldre,2020-05-01,['DK'],da,15,0.0,0,0.0498,[],[]
1276963,På sporet af ulven,2020-05-04,['DK'],da,0,0.0,0,0.0071,[99],[119]
716059,Morder Morten,2020-05-04,['DK'],da,14,0.0,0,0.0,[],[]
1192866,Hævnens time,2020-05-05,['DK'],da,0,0.0,0,0.0071,[],[]
1275455,Befriet fra Hitlers helvede,2020-05-06,['DK'],da,0,0.0,0,0.0,[99],[119]
709152,Den danske satankult,2020-05-15,['DK'],da,59,7.5,2,0.0957,"[99, 9648]",[88239]
1362750,Den Store Mission,2020-05-20,['DK'],da,0,0.0,0,0.3841,[],[]
718262,Shieldmaiden,2020-05-25,['DK'],da,14,0.0,0,0.5364,"[36, 28]",[]
716058,Mod himlen,2020-05-25,['DK'],da,15,0.0,0,0.6016,[18],[]
522893,Wildland,2020-05-28,['DK'],da,89,5.7,52,1.0139,[80],"[14983, 119, 640, 88231]"
1010616,Gourmet,2020-06-08,['DK'],da,4,3.5,1,1.3055,[],[]
1452543,The size or the ability?,2020-06-15,['DK'],da,58,0.0,0,0.0593,[99],[]
631491,Viktor on the Moon,2020-06-17,['DK'],da,28,4.7,3,0.9377,[35],"[68380, 119]"
1388832,Dediqated - 20 Years Of Q-Dance Top 25,2020-06-20,['DK'],da,0,0.0,0,0.0143,[],[]
880457,Sabbat,2020-06-22,['DK'],da,9,0.0,0,0.2595,[35],[161912]
1289715,Sankthans på slottet,2020-06-23,['DK'],da,0,0.0,0,0.0805,"[10751, 10402]",[]
717804,Blokhavn,2020-06-25,['DK'],da,76,5.0,3,1.2326,[35],[119770]
518245,The Exception,2020-07-02,['DK'],da,115,5.4,15,1.8234,"[53, 9648, 18]",[7048]
1043233,A Calling,2020-08-01,['DK'],da,21,0.0,0,0.2522,[18],[235]
755199,Lemon World,2020-08-01,['DK'],da,18,0.0,0,1.3056,[],"[48069, 26398, 134541]"
831291,The Dark Side,2020-08-03,['DK'],da,4,0.0,0,0.0071,[18],[44921]
616619,Giraffe,2020-08-06,['DK'],da,87,5.5,16,3.8849,[18],"[1618, 64293, 2067, 119]"
702557,The Good Traitor,2020-08-13,['DK'],da,116,5.5,21,0.5983,"[18, 36]",[155]
884429,Eja Okay,2020-08-21,['DK'],da,28,0.0,0,0.2302,[],[]
736336,Den verden vi valgte,2020-08-24,['DK'],da,0,0.0,0,1.4951,[],[]
1388833,Dediqated - 20 Years Of Q-Dance Power Hour,2020-08-27,['DK'],da,0,0.0,0,0.0,[],[]
1031275,Niels Forsberg - Dumb Jokes And Dragons,2020-08-27,['DK'],da,78,0.0,0,0.0143,[35],[]
899709,HOME,2020-08-30,['DK'],da,9,0.0,0,0.1606,[],[148873]
743157,Hush,2020-09-02,['DK'],da,12,0.0,0,0.0143,[99],"[29062, 186891]"
741106,Parade,2020-09-02,['DK'],da,15,6.0,1,0.291,[18],"[94333, 235, 17718]"
741105,Kaboos,2020-09-02,['DK'],da,28,0.0,0,1.2882,[27],"[94333, 17718, 119770]"
741103,Fence,2020-09-02,['DK'],da,12,0.0,0,0.0825,[18],[94333]
741101,Du er her,2020-09-02,['DK'],da,29,0.0,0,0.2445,[18],"[94333, 235]"
741100,Så længe vi ikke snakker om det,2020-09-02,['DK'],da,23,0.0,0,0.3439,[18],[94333]
741099,Dit navn skrevet i bølger,2020-09-02,['DK'],da,25,0.0,0,0.4444,[18],"[94333, 64293]"
739194,Agents Are Forever,2020-09-03,['DK'],da,0,8.0,2,0.4286,"[10402, 10770]","[119, 2255]"
738702,Jonatan Spang: Typical,2020-09-04,['DK'],da,96,6.8,5,1.2232,[35],"[182188, 758]"
740500,Zulu Comedy Galla 2020,2020-09-06,['DK'],da,0,0.0,0,0.07,[35],[]
962236,The Minds of 99 - Solkongen Live fra Dodekalitten,2020-09-12,['DK'],da,0,0.0,0,0.0143,"[10402, 99]",[]
747699,Hvilken vej kom vi fra?,2020-09-14,['DK'],da,11,8.0,1,0.2956,[18],[]
742865,Grøn Ford Taunus,2020-09-14,['DK'],da,11,0.0,0,0.4091,[],[]
742862,"Forestillingen om ""VI""",2020-09-14,['DK'],da,12,0.0,0,0.0,[],[17718]
749438,Sanne Søndergaard: Kontroltaber,2020-09-18,['DK'],da,114,0.0,0,0.0311,[35],[]
1027654,Lukøje,2020-09-19,['DK'],da,15,6.0,1,0.7763,"[10751, 14]",[]
741285,Community of Parting,2020-09-19,['DK'],da,72,0.0,0,0.0218,[99],[]
734434,Youpi ! C'est mercredi,2020-09-23,['DK'],da,0,7.0,2,0.2603,[16],"[4621, 8212]"
580175,Another Round,2020-09-24,['DK'],da,117,7.636,3533,3.7817,"[35, 18]","[76, 2801, 24845, 8288, 143139]"
818723,Making a Mountain,2020-09-30,['DK'],da,55,0.0,0,0.8253,[99],[88293]
880476,You Promised,2020-10-01,['DK'],da,6,0.0,0,0.1664,[18],[165606]
789710,Panda,2020-10-01,['DK'],da,25,7.0,3,0.2336,[18],[]
733372,Father of Four and the Vikings,2020-10-01,['DK'],da,85,4.5,8,1.0639,[10751],[3676]
1503072,Milk of the Night,2020-10-07,['DK'],da,30,0.0,0,0.0311,[99],[]
711017,Enforcement,2020-10-08,['DK'],da,108,6.361,216,2.1663,"[28, 80]",[51068]
752910,When Danish Film Crosses the Line,2020-10-12,['DK'],da,58,0.0,0,0.1591,[99],[119]
752908,The Idiots Who Started The Party,2020-10-13,['DK'],da,59,6.0,1,0.921,[99],[119]
854358,Incident at School,2020-10-14,['DK'],da,23,6.0,1,0.2603,[53],[]
752911,"Sex, Sensations & Superstars: The History of Danish Silent Cinema",2020-10-14,['DK'],da,59,0.0,0,0.0264,[99],"[141780, 119]"
666232,A Report on the Party and the Guests,2020-10-16,['DK'],da,78,1.0,1,0.1164,[878],[]
756552,Manifest,2020-10-19,['DK'],da,0,8.0,4,0.231,[99],[68380]
797116,Turned,2020-10-20,['DK'],da,20,0.0,0,0.7675,[18],[1789]
750605,The Blue Orchid,2020-10-22,['DK'],da,78,0.0,0,0.3265,"[9648, 53]","[107119, 84295]"
725234,Food Club,2020-10-22,['DK'],da,98,5.3,9,0.3413,"[35, 18]",[39211]
759609,All Work No Play,2020-10-26,['DK'],da,16,4.0,3,0.1897,"[18, 10749]","[118, 167556]"
659993,Mother at War,2020-10-29,['DK'],da,100,7.7,44,3.2969,"[18, 10752]","[155, 17692, 3984]"
718135,Breeder,2020-10-31,['DK'],da,107,5.2,59,0.8162,"[27, 53]",[103594]
759779,Slangen i Paradiset,2020-11-02,['DK'],da,0,10.0,1,0.0357,"[10749, 18]",[142966]
679817,Tom Has a Plant,2020-11-02,['DK'],da,6,0.0,0,0.0214,[16],[]
700037,All I Want for Christmas 2,2020-11-12,['DK'],da,92,5.3,6,0.5078,[10751],[71356]
757910,Malou's Christmas,2020-11-19,['DK'],da,88,4.0,3,0.7611,[10751],[14817]
663870,Riders of Justice,2020-11-19,['DK'],da,116,7.271,955,3.3358,"[28, 35, 18, 53]","[8288, 76, 2801]"
902407,National Romantik 2021,2020-11-21,['DK'],da,21,0.0,0,0.5814,"[99, 10402]",[165085]
1182687,Under Vandet,2020-11-28,['DK'],da,3,0.0,0,0.2976,"[53, 27, 18]",[]
1054996,Epidemiens Ekko,2020-11-29,['DK'],da,0,0.0,0,0.0168,[99],[71404]
1277308,Pusherne på snapchat,2020-11-30,['DK'],da,0,0.0,0,0.0,[99],[]
733379,The Butterfly Swing,2020-12-03,['DK'],da,102,5.6,8,1.3934,[18],"[88231, 12496]"
1019315,Olav Lundsgaard: Kun Et Menneske,2020-12-05,['DK'],da,70,0.0,0,0.0,[35],[]
809359,Drømme om flugt,2020-12-05,['DK'],da,18,0.0,0,0.6203,[],"[48069, 151360]"
784342,Mikkel Rask: Klassisk Comedy,2020-12-07,['DK'],da,72,6.0,2,0.1005,[35],[]
1382753,Peter Madsens flugt,2020-12-09,['DK'],da,0,0.0,0,0.0,[],[]
795367,Min Søster og Prinsen,2020-12-12,['DK'],da,11,7.5,2,0.4502,"[18, 36]",[149041]
776259,Simon Talbot: Danish Invasion,2020-12-14,['DK'],da,63,4.0,1,1.421,[35],"[79652, 108729]"
1382598,Daniel Rye - Livet efter Syrien,2020-12-21,['DK'],da,0,9.0,2,0.0618,[],[]
1382712,Kevins sæson 20,2020-12-23,['DK'],da,0,0.0,0,0.0,[],[]
1277249,F1 Årskavalkade alt det bedste fra sæsonen 2020,2020-12-23,['DK'],da,0,0.0,0,0.0,[],[]
785089,Huxi Bach - Nye tider,2020-12-25,['DK'],da,81,4.0,1,0.5889,[35],[]
1277286,Martin Jensens vej til stjernerne,2020-12-27,['DK'],da,0,0.0,0,0.0,[99],[]
748014,Grin til gavn 2020,2020-12-27,['DK'],da,0,0.0,0,1.4536,[35],[]
1525388,Max Schmidt - gal eller genial?,2020-12-30,['DK'],da,0,0.0,0,0.0,[],[]
817577,Little Frog,2020-12-31,['DK'],da,8,0.0,0,0.0143,[],[]
799218,Crocodile Tears,2020-12-31,['DK'],da,30,6.0,1,0.0,[],[]
784942,Togulykken på Storebælt,2020-12-31,['DK'],da,0,10.0,3,0.3544,[99],[156971]
782895,Forført - af Jan Hellesøe,2020-12-31,['DK'],da,0,0.0,0,0.0261,[35],[]
1182682,Ved havets dør,2021-01-01,"['AR', 'DK']",da,10,0.0,0,0.1718,[18],"[209362, 209366, 201722, 209367]"
981978,Kakerlak,2021-01-01,['DK'],da,0,0.0,0,1.7113,[18],[]
924065,R[evol]ution of Love,2021-01-01,['DK'],da,26,0.0,0,0.0737,"[35, 18]",[167465]
1427897,5800,2021-01-04,['DK'],da,0,0.0,0,0.0071,[],[]
784948,Jespers Nye LIV,2021-01-04,['DK'],da,0,0.0,0,0.0214,[99],[758]
923428,Hjerternes fest,2021-01-05,['DK'],da,26,0.0,0,1.0728,[18],[164733]
829256,End of the Line,2021-01-07,['DK'],da,1,0.0,0,0.0,[],[]
1176246,Dobbeltgænger,2021-01-11,['DK'],da,0,0.0,0,0.045,[35],[143164]
785944,Love Bound - When Your Child Becomes Mentally Ill,2021-01-12,['DK'],da,52,0.0,0,0.0256,[99],"[13209, 758]"
910499,Pandakomplekset,2021-01-18,['DK'],da,29,0.0,0,0.5971,"[35, 18]",[]
1136124,Sisyphus,2021-01-26,['DK'],da,0,0.0,0,0.0143,"[18, 36, 53]",[201490]
794443,Hr. Hansen & Hr. Jensen,2021-01-26,['DK'],da,2,0.0,0,0.0214,"[35, 53]",[148873]
792420,Christian Kjær - Farvel og tak,2021-02-01,['DK'],da,0,0.0,0,0.0959,[99],[639]
794901,Pathécolor,2021-02-08,['DK'],da,3,0.0,0,0.071,[18],[]
656244,"Sail On, My Love",2021-02-11,['DK'],da,34,4.5,1,1.4,"[53, 18]","[126604, 126605]"
799645,Fuglenes afgrund,2021-02-19,['DK'],da,20,0.0,0,0.6391,[],[94333]
799487,Grønningen,2021-02-19,['DK'],da,0,0.0,0,0.4152,[],[94333]
799485,Young,2021-02-19,['DK'],da,23,7.0,1,0.6315,[18],"[94333, 143140]"
799484,Skifting,2021-02-19,['DK'],da,0,2.0,1,0.4517,[],[94333]
1073668,Young Guns,2021-03-01,['DK'],da,19,0.0,0,0.0453,[99],[]
916784,We'll Always Have Paris,2021-03-01,['DK'],da,16,1.0,1,1.0802,[18],[166391]
811155,Årets flirt,2021-03-08,['DK'],da,11,0.0,0,0.0453,[18],[117712]
1316710,Blaffer,2021-03-10,['DK'],da,0,0.0,0,0.6783,[18],[47951]
809371,"Øst for hav, vest for sund",2021-03-11,['DK'],da,0,0.0,0,0.7141,[],"[48069, 134541]"
809369,Her er endnu en,2021-03-11,['DK'],da,29,0.0,0,0.6932,"[35, 18]",[48069]
809365,Fireflies,2021-03-11,['DK'],da,25,0.0,0,0.3404,[],[48069]
814667,Min Kamp,2021-03-12,['DK'],da,102,0.0,0,0.5431,"[35, 18]",[]
833627,Dødbringende Diesel,2021-03-15,['DK'],da,8,0.0,0,0.0583,[35],[154893]
836557,It's So Charming,2021-03-17,['DK'],da,27,9.0,1,0.0416,[18],"[119748, 640, 18248]"
1277456,Defqon 1 - Dragonblood 2020,2021-03-20,['DK'],da,0,0.0,0,0.0143,[],[]
814424,Hamsterhjulet,2021-03-22,['DK'],da,35,6.0,1,0.8764,[35],"[152165, 134541]"
811017,Alex undskylder dick pics,2021-03-25,['DK'],da,0,0.0,0,0.0071,[],[]
811815,Nu har vi talt nok om kvinder,2021-03-26,['DK'],da,0,0.0,0,0.1322,[99],[639]
1514155,JOHN: en koncerthyldest til John Mogensen,2021-04-02,['DK'],da,0,0.0,0,1.1687,[10402],"[267289, 148277]"
817592,Uskyldig dømt,2021-04-12,['DK'],da,0,0.0,0,0.0,[],[]
818646,Rebellen på villavejen,2021-04-15,['DK'],da,0,0.0,0,0.0379,[99],[]
820430,Stokkeruten,2021-04-19,['DK'],da,0,0.0,0,0.4084,[],[]
816347,70/30,2021-04-21,['DK'],da,98,5.0,1,0.0736,[99],[]
815061,Cannon Arm and the Arcade Quest,2021-04-21,['DK'],da,97,7.0,3,0.3262,[99],"[88293, 25220]"
816435,Membran,2021-04-22,['DK'],da,37,0.0,0,0.0,[99],[]
816375,Follow You Home,2021-04-22,['DK'],da,75,0.0,0,0.0143,[99],[]
816352,Bakken,2021-04-22,['DK'],da,62,0.0,0,0.104,[99],[]
816364,Elsewhere,2021-04-23,['DK'],da,73,0.0,0,0.0357,[99],"[25220, 29062]"
816525,Skál,2021-04-24,"['DK', 'FO']",da,80,6.0,1,0.716,[99],"[16439, 168213, 119, 168217]"
816544,The Banality of Grief,2021-04-25,['DK'],da,70,0.0,0,0.053,[99],[131093]
816490,Ramdan Muslim - in Quarantine with God,2021-04-25,['DK'],da,11,0.0,0,0.0071,[99],[]
816431,Look at Me,2021-04-25,['DK'],da,40,0.0,0,0.0143,[99],[]
816426,Iranian Daddy,2021-04-25,['DK'],da,39,0.0,0,0.0214,[99],[]
816423,Industries of Freedom,2021-04-25,['DK'],da,14,0.0,0,0.0143,[99],[]
816418,I Wish The World Was a Paper Plane,2021-04-25,['DK'],da,66,0.0,0,0.0071,[99],[]
816417,How To Be a Perfect Human,2021-04-25,['DK'],da,13,0.0,0,0.0214,[99],[]
816413,The Healing,2021-04-25,['DK'],da,40,0.0,0,0.0698,[99],[]
816380,He's My Brother,2021-04-25,"['DK', 'NO']",da,75,7.0,1,0.0457,[99],"[29062, 61810, 758, 118, 16551, 2999, 122000]"
816376,Forever Young Forever Old - A Love Story,2021-04-25,['DK'],da,25,0.0,0,0.0639,[99],[]
816367,"Loves Me, Loves Me Not",2021-04-25,['DK'],da,73,0.0,0,0.0357,[99],[13209]
816348,A Dancer Dies Twice,2021-04-25,['DK'],da,40,0.0,0,0.0143,[99],[]
824007,Hvem skal være min mor og far?,2021-04-29,['DK'],da,0,0.0,0,0.0,[],[]
1028810,Text Me When You Get Home,2021-05-01,['DK'],da,7,3.0,1,0.128,[18],[183081]
831970,Vi er de hjemmegående,2021-05-06,['DK'],da,0,0.0,0,0.0,[99],[758]
972912,Everest Without Oxygen,2021-05-07,['DK'],da,0,7.0,1,0.0722,[99],[]
813098,Dark Blossom,2021-05-08,['DK'],da,80,0.0,0,1.7785,[99],[16439]
830668,Misbrugt i frikirken,2021-05-17,['DK'],da,58,1.0,1,0.0579,[99],[71356]
1286233,Helvedesgast,2021-05-18,['DK'],da,6,0.0,0,0.0256,[27],[249757]
1008371,Gnister,2021-05-18,['DK'],da,0,0.0,0,0.0998,[],[]
832306,DR2 har bukkefeber,2021-05-22,['DK'],da,0,0.0,0,0.0719,[99],[]
